,Latitude,Longitude,Stop_Name,Routes_Available,Stop_ID,census_block,census_blockgroup,census_tract,census_index
5282,38.971809,-76.909267,GOOD LUCK RD + SORA LN,"F6, F6v1",3001997,1003,1,806602,8066021
5283,38.971837,-76.906252,GOOD LUCK RD + SILK TREE DR,"F6, F6v1",3001998,1003,1,806602,8066021
5284,38.972124,-76.773888,ANNAPOLIS RD + HIGH BRIDGE RD,"B24, B24v1",3001999,1005,1,800514,8005141
5285,38.971848,-76.8478,LANHAM SEVERN RD + 94TH AVE,B27,3002000,1023,1,803606,8036061
5286,38.972049,-76.90730699999999,GOOD LUCK RD + SILK TREE DR,"F6, F6v2",3002001,1021,1,806706,8067061
5287,38.972291,-76.77297,ANNAPOLIS RD + HIGH BRIDGE RD,B24,3002002,3070,3,800409,8004093
5288,38.972088,-76.912908,GOOD LUCK RD + KENILWORTH AVE,"F6, F6v2",3002003,1020,1,806706,8067061
5289,38.97202,-76.88096,LAMONT DR + QUENTIN ST,"T14, T14v1",3002004,2008,2,803605,8036052
5290,38.972245,-76.971755,23RD AVE + WOODBERRY ST,R2,3002005,2015,2,805801,8058012
5291,38.972203,-76.928309,RIVER RD + AMERICAN PHYSICS BLDG,"F6, F6v2, R12, R12v1",3002006,2012,2,807102,8071022
5292,38.972228,-76.875063,CARROLLTON PKY + FAIRBANKS ST,"T14, T14v1",3002007,1010,1,803605,8036051
5293,38.972344,-76.895634,GOOD LUCK RD + OAKLAND AVE,"F6, F6v1",3002008,3003,3,803605,8036053
5294,38.972543,-76.733246,STONYBROOK DR + BRUNSWICK LN,B22,3002009,3002,3,800504,8005043
5295,38.972505,-76.87485500000001,CARROLLTON PKY + FAIRBANKS ST,T14,3002010,1009,1,803605,8036051
5296,38.972577,-76.89129,GOOD LUCK RD + IAN ST,T14,3002011,3010,3,806706,8067063
5297,38.972586,-76.93804300000001,BALTIMORE AVE + QUEENS CHAPEL RD,"83, 83v4, 86",3002012,1034,1,807102,8071021
5298,38.972538,-76.98049,EAST-WEST HWY + MD-212,F4,3002013,1000,1,805202,8052021
5299,38.972559999999994,-76.872504,85TH PL + RAVENSWOOD RD,"T14, T14v1",3002014,4005,4,803605,8036054
5300,38.972718,-76.99683399999999,NEW HAMPSHIRE AVE + BELFORD PL,"K6, K9, K9v1",3002015,2003,2,805202,8052022
5301,38.972895,-76.937786,BALTIMORE AVE + AMHERST RD,"83, 83v3, 86, 86v1, 86v2",3002016,1029,1,807102,8071021
5302,38.972971,-76.980654,EAST-WEST HWY + MD-212,F4,3002017,1032,1,805500,8055001
5303,38.972885,-76.845423,LANHAM SEVERN RD + SEABROOK RD,B27,3002018,1008,1,803606,8036061
5304,38.973146,-76.872745,85TH PL + CARROLLTON PKY,T14,3002019,4001,4,803605,8036054
5305,38.973225,-76.960768,DEAN DR + NORTHWEST DR,R4,3002020,2001,2,805909,8059092
5306,38.973225,-76.888922,GOOD LUCK RD + HARLAND ST,T14,3002021,3011,3,806706,8067063
5307,38.973223,-76.979573,RIGGS RD + AMHERST RD,R1,3002022,1032,1,805500,8055001
5308,38.973248,-76.845051,LANHAM SEVERN RD + SEABROOK RD,B27,3002023,1022,1,803606,8036061
5309,38.973273,-76.873452,CARROLLTON PKY + 85TH PL,T14,3002024,1009,1,803605,8036051
5310,38.973244,-76.873294,CARROLLTON PKY + 85TH PL,"T14, T14v1",3002025,1010,1,803605,8036051
5311,38.973335,-76.865928,PRINCESS GARDEN PKY + WOODBURN CT,G12,3002026,2004,2,803606,8036062
5312,38.973515,-76.95188399999999,BELCREST RD + ADELPHI RD,"F6, F6v1",3002027,2001,2,805908,8059082
5313,38.973509,-76.880997,LAMONT DR + FAIRBANKS ST,T14,3002028,1011,1,803605,8036051
5314,38.973613,-76.743147,BELAIR DR + STAFFORD LN,B24,3002029,1004,1,800504,8005041
5315,38.973602,-76.743375,BELAIR DR + TEAL LN,"B24, B24v1",3002031,2001,2,800513,8005132
5316,38.973725,-76.95094,ADELPHI RD + BELCREST RD,F8,3002033,2001,2,805908,8059082
5317,38.974001,-76.95079399999999,ADELPHI RD + UNDERWOOD ST,F8,3002034,2018,2,806400,8064002
5318,38.974379,-76.983867,EAST-WEST HWY + CHILLUM MANOR RD,F4,3002036,1025,1,805500,8055001
5319,38.974321999999994,-76.984279,EAST-WEST HWY + CHILLUM MANOR RD,F4,3002037,1030,1,805500,8055001
5320,38.974401,-76.74238199999999,BELAIR DR + SEDGWICK LN,B24,3002038,1004,1,800504,8005041
5321,38.974286,-76.882121,LAMONT DR + LAMONT PL,"T14, T14v1",3002039,2002,2,803605,8036052
5322,38.974592,-76.742393,BELAIR DR + SEDGWICK LN,"B24, B24v1",3002042,2001,2,800513,8005132
5323,38.974761,-76.84178,LANHAM SEVERN RD + 96TH AVE,B27,3002043,1007,1,803606,8036061
5324,38.974993,-76.88387,GOOD LUCK RD + LAMONT ELEMENTARY SCHOOL,T14,3002044,3015,3,806706,8067063
5325,38.975062,-76.97914899999999,RIGGS RD + AVALON PL,"C4, R1",3002046,1023,1,805500,8055001
5326,38.975296,-76.971623,23RD AVE + BANNING PL,R2,3002048,2013,2,805801,8058012
5327,38.975296,-76.95169200000001,ADELPHI RD + VAN BUREN ST,"F6, F6v1, F8",3002049,2012,2,806400,8064002
5328,38.975755,-76.854922,CIPRIANO RD + WELLINGTON PL,"G14, G14v1, G14v2",3002050,4003,4,803606,8036064
5329,38.975445,-76.95213000000001,ADELPHI RD + VAN BUREN ST,"F6, F6v2, F8",3002051,1000,1,805908,8059081
5330,38.975501,-76.971784,23RD AVE + BANNING PL,"R2, R2v1",3002052,1018,1,805802,8058021
5331,38.976042,-76.97818000000001,RIGGS RD + BEECHWOOD RD,"C4, C4v2, C4v3, R1",3002053,1020,1,805802,8058021
5332,38.976084,-76.83931,LANHAM SEVERN RD + 98TH AVE,B27,3002054,2013,2,800412,8004122
5333,38.976440999999994,-76.73685400000001,STONYBROOK DR + SHAWMONT LN,B22,3002055,2077,2,800504,8005042
5334,38.976419,-76.913668,EDMONSTON RD + RADCLIFFE DR,"R12, R12v1",3002056,3002,3,806800,8068003
5335,38.976603000000004,-76.978453,RIGGS RD + RIGGS ROAD CT,"C4, R1",3002057,1022,1,805500,8055001
5336,38.977235,-76.866449,PRINCESS GARDEN PKY + TIFFANY LN,G12,3002060,2003,2,803606,8036062
5337,38.977193,-76.97183199999999,23RD AVE + DREXEL ST,"R2, R2v1",3002061,1013,1,805802,8058021
5338,38.977392,-76.937781,BALTIMORE AVE + GUILFORD RD,"83, 83v3, 86, 86v1, 86v2",3002062,1013,1,807102,8071021
5339,38.977686,-76.866691,PRINCESS GARDEN PKY + GREENFIELD DR,"G12, G12v2",3002063,3000,3,803606,8036063
5340,38.977924,-76.85391,GOOD LUCK RD + CIPRIANO RD,"G14, G14v2",3002064,4000,4,803606,8036064
5341,38.978009,-76.83635600000001,LANHAM SEVERN RD + SANTA CRUZ ST,B27,3002065,2006,2,800412,8004122
5342,38.977990000000005,-76.836051,LANHAM SEVERN RD + SANTA CRUZ ST,B27,3002067,2005,2,800412,8004122
5343,38.978072,-76.938037,BALTIMORE AVE + GUILFORD DR,"83, 83v4, 86",3002068,3019,3,807200,8072003
5344,38.978314000000005,-76.749703,MOYLAN DR + MALIN LN,"B24, B24v1",3002070,3017,3,800402,8004023
5345,38.978783,-76.851447,GOOD LUCK RD + 94TH AVE,"G14, G14v2",3002073,1016,1,803606,8036061
5346,38.978994,-76.750264,MOYLAN DR + MADELEY LN,"B24, B24v1",3002074,3011,3,800402,8004023
5347,38.979003000000006,-76.85127,GOOD LUCK RD + 94TH AVE,"G14, G14v1, G14v2",3002075,1012,1,800412,8004121
5348,38.979208,-76.95424399999999,ADELPHI RD + WELLS PKY,"F6, F6v1, F8",3002076,1008,1,806400,8064001
5349,38.979298,-76.738068,MILLSTREAM DR + MARQUETTE LN,"B24, B24v1",3002077,3020,3,800402,8004023
5350,38.979409999999994,-76.737949,MILLSTREAM DR + MARQUETTE LN,B24,3002078,4025,4,800402,8004024
5351,38.979464,-76.937788,BALTIMORE AVE + HARTWICK RD,"83, 83v3, 86, 86v1, 86v2",3002080,1037,1,807200,8072001
5352,38.979558000000004,-76.970775,23RD AVE + FORDHAM ST,R2,3002081,1019,1,805801,8058011
5353,38.979451,-76.954628,ADELPHI RD + WELLS PKY,"F6, F6v2, F8",3002082,1014,1,805909,8059091
5354,38.979759,-76.97836099999999,RIGGS RD + DREXEL ST,"C4, C4v2, C4v3, R1",3002083,2013,2,805500,8055002
5355,38.979661,-76.97094799999999,23RD AVE + BEECHWOOD RD,"R2, R2v1",3002084,1012,1,805802,8058021
5356,38.97974,-76.93805400000001,BALTIMORE AVE + HARTWICK RD,"83, 83v4, 86",3002085,3016,3,807200,8072003
5357,38.979678,-76.978702,RIGGS RD + DREXEL ST,"C4, R1",3002086,2008,2,805500,8055002
5358,38.979818,-76.832667,LANHAM SEVERN RD + WOODSTREAM DR,B27,3002087,2023,2,800413,8004132
5359,38.979762,-76.832426,LANHAM SEVERN RD + WOODSTREAM DR,B27,3002088,2017,2,800412,8004122
5360,38.979883,-76.848672,GOOD LUCK RD + PRESLEY RD,"G14, G14v2",3002089,1000,1,803606,8036061
5361,38.980128,-76.84846800000001,GOOD LUCK RD + PRESLEY RD,"G14, G14v1, G14v2",3002091,1032,1,800412,8004121
5362,38.980258,-76.91295500000001,EDMONSTON RD + KNOXVILLE DR,"R12, R12v1",3002092,3003,3,806800,8068003
5363,38.980548,-76.847112,GOOD LUCK RD + 96TH AVE,"G14, G14v2",3002094,1000,1,803606,8036061
5364,38.980807,-76.751204,MOYLAN DR + #3504,"B24, B24v1",3002096,3004,3,800402,8004023
5365,38.980909999999994,-76.846752,GOOD LUCK RD + 96TH AVE,"G14, G14v1, G14v2",3002097,1030,1,800412,8004121
5366,38.980888,-76.979008,RIGGS RD + DREXEL ST,"C4, R1",3002098,2008,2,805500,8055002
5367,38.981319,-76.971008,23RD AVE + CHAPMAN RD,R2,3002101,1018,1,805801,8058011
5368,38.981325,-76.911923,EDMONSTON RD + WELLESLEY DR,"R12, R12v1",3002103,3004,3,806800,8068003
5369,38.981411,-76.9788,RIGGS RD + DREXEL ST,"C4, C4v2, C4v3, R1",3002104,2013,2,805500,8055002
5370,38.981403,-76.829442,LANHAM SEVERN RD + GREEN HAVEN RD,B27,3002105,2022,2,800413,8004132
5371,38.981625,-76.865468,DOCTORS HOSPITAL RDWY + BUS SHELTER,"G12, G12v2",3002107,3007,3,806711,8067113
5372,38.981695,-76.954994,ADELPHI RD + PENNSYLVANIA ST,"F6, F6v2, F8",3002109,1012,1,805909,8059091
5373,38.981907,-76.73867,MILLSTREAM DR + MAJESTIC LN,"B24, B24v1",3002112,3012,3,800402,8004023
5374,38.982053,-76.756817,LAUREL BOWIE RD + MILLSTREAM DR,"B21, C29*4",3002113,3026,3,800409,8004093
5375,38.982428000000006,-76.843925,GOOD LUCK RD + 97TH PL,"G14, G14v2",3002114,2008,2,800412,8004122
5376,38.982371,-76.938077,BALTIMORE AVE + REGENTS DR,"83, 83v4, 86",3002115,3007,3,807200,8072003
5377,38.956294,-77.013475,MISSOURI AVE NW + 2ND ST NW,"E4, E4v2",1002604,3001,3,002102,0021023
5378,38.956238,-77.091408,WESTERN AVE NW + RIVER RD NW,"N4, N4v1, N6",1002605,5000,5,001001,0010015
5379,38.956232,-77.019825,5TH ST NW + KENNEDY ST NW,"62, 63",1002606,6004,6,002102,0021026
5380,38.956212,-77.025942,KENNEDY ST NW + 9TH ST NW,"E4, E4v1",1002608,5004,5,002101,0021015
5381,38.956289,-77.029553,KENNEDY ST NW + 13TH ST NW,"E4, E4v2",1002609,2004,2,002002,0020022
5382,38.956303000000005,-77.027795,KENNEDY ST NW + GEORGIA AVE NW,"E4, E4v2",1002610,5002,5,002101,0021015
5383,38.956353,-77.025613,KENNEDY ST NW + 9TH ST NW,"E4, E4v2",1002613,5000,5,002101,0021015
5384,38.956345,-77.070064,NEBRASKA AVE NW + CONNECTICUT AVE NW,"D31, D33, D34, M4v1, W45",1002614,3009,3,001402,0014023
5385,38.956319,-77.022447,KENNEDY ST NW + 7TH ST NW,"E4, E4v1",1002615,2002,2,002101,0021012
5386,38.956406,-77.023923,KENNEDY ST NW + 8TH ST NW,"E4, E4v2",1002616,2001,2,002101,0021012
5387,38.956362,-77.028165,GEORGIA AVE NW + KENNEDY ST NW,"70, 79",1002617,2004,2,002002,0020022
5388,38.956457,-77.022187,KENNEDY ST NW + 7TH ST NW,"E4, E4v2",1002618,2000,2,002101,0021012
5389,38.956404,-77.019616,KENNEDY ST NW + 5TH ST NW,"E4, E4v1",1002619,6004,6,002102,0021026
5390,38.956513,-77.02015899999999,KENNEDY ST NW + 5TH ST NW,"E4, E4v2",1002620,2000,2,002101,0021012
5391,38.95657,-77.018064,KENNEDY ST NW + 4TH ST NW,"E4, E4v2",1002622,6003,6,002102,0021026
5392,38.956528000000006,-77.015824,KENNEDY ST NW + 3RD ST NW,"E4, E4v1",1002623,4005,4,002102,0021024
5393,38.956612,-77.019964,5TH ST NW + KENNEDY ST NW,"62, 62v1, 63",1002624,2000,2,002101,0021012
5394,38.956627000000005,-76.998423,CHILLUM PL NE + KENNEDY ST NE,E4,1002625,2008,2,009508,0095082
5395,38.956738,-77.016226,3RD ST NW + KENNEDY ST NW,"E4, E4v2",1002626,6002,6,002102,0021026
5396,38.956775,-77.08356500000001,WISCONSIN AVE NW + HARRISON ST NW,"30N, 30S, 31, 33, N2",1002627,2020,2,001100,0011002
5397,38.957042,-77.00194300000001,RIGGS RD NE + SOUTH DAKOTA AVE NE,"E4, R1, R2",1002628,1009,1,009507,0095071
5398,38.957029,-77.033527,14TH ST NW + LONGFELLOW ST NW,"52, 54, D34, E4, E4v1, W45",1002629,2011,2,002001,0020012
5399,38.957144,-77.002264,RIGGS RD NE + SOUTH DAKOTA AVE NE,"E4, R1, R2, R2v1",1002630,3013,3,009505,0095053
5400,38.957267,-77.084064,WISCONSIN AVE NW + HARRISON ST NW,"30N, 30S, 31, 33, N2",1002632,1003,1,001001,0010011
5401,38.957436,-77.019869,5TH ST NW + LONGFELLOW ST NW,"62, 63",1002633,6003,6,002102,0021026
5402,38.957535,-77.008454,NEW HAMPSHIRE AVE NE + LONGFELLOW ST NE,K6,1002634,3017,3,009505,0095053
5403,38.9576,-77.071196,CONNECTICUT AVE NW + HUNTINGTON ST NW,"L1, L2, L2v1, L2v2",1002635,3005,3,001402,0014023
5404,38.95763,-77.020014,5TH ST NW + LONGFELLOW ST NW,"62, 62v1, 63",1002636,1008,1,002101,0021011
5405,38.957752,-77.008494,NEW HAMPSHIRE AVE NE + LONGFELLOW ST NE,"K6, K6v1",1002637,2021,2,009505,0095052
5406,38.957840999999995,-77.009152,N CAPITOL ST NW + LONGFELLOW ST NW,K2,1002638,1003,1,002102,0021021
5407,38.957885,-77.071613,CONNECTICUT AVE NW + HUNTINGTON ST NW,"L1, L2, L2v2",1002639,3003,3,001100,0011003
5408,38.958207,-77.028125,GEORGIA AVE NW + MADISON ST NW,70,1002640,1012,1,002101,0021011
5409,38.958168,-77.068511,NEBRASKA AVE NW + INGOMAR PL NW,"D31, D33, D34, M4v1, W45",1002641,3007,3,001402,0014023
5410,38.95854,-77.008955,N CAPITOL ST NW + MADISON ST NE,K2,1002642,2021,2,009505,0095052
5411,38.958501,-77.001173,RIGGS RD NE + CHILLUM PL NE,"E4, K9, K9v1, R1, R2",1002643,1009,1,009507,0095071
5412,38.9585,-77.06841999999999,NEBRASKA AVE NW + INGOMAR PL NW,"D31, D33, D34, M4, M4v2, W45",1002644,3006,3,001402,0014023
5413,38.958498,-77.028343,GEORGIA AVE NW + MADISON ST NW,70,1002645,2000,2,002002,0020022
5414,38.958509,-77.08470600000001,WISCONSIN AVE NW + JENIFER ST NW,"30N, 30S, 31, 33, N2",1002646,1003,1,001001,0010011
5415,38.958624,-77.01983,5TH ST NW + MADISON ST NW,"62, 63",1002647,1011,1,002102,0021021
5416,38.958917,-77.084663,WISCONSIN AVE NW + JENIFER ST NW,"30N, 30S, 31, 33, N2",1002648,2014,2,001100,0011002
5417,38.958937,-77.007424,NEW HAMPSHIRE AVE NE + MADISON ST NE,K6,1002650,3011,3,009505,0095053
5418,38.958919,-77.001144,RIGGS RD NE + CHILLUM PL NE,"E4, K9, K9v1, R1, R2, R2v1",1002652,3014,3,009505,0095053
5419,38.959246,-77.067583,NEBRASKA AVE NW + NEVADA AVE NW,"D31, D33, D34, M4v1, W45",1002653,3007,3,001402,0014023
5420,38.959164,-77.033334,14TH ST NW + MONTAGUE ST NW,"52, 52v3, 54, D34, E4, E4v2, S1, W45",1002654,1006,1,002001,0020011
5421,38.959313,-76.997641,NICHOLSON ST NE + 6TH ST NE,E4,1002655,1001,1,009507,0095071
5422,38.959407,-77.033524,14TH ST NW + MONTAGUE ST NW,"52, 54, D34, E4, E4v1, W45",1002656,2008,2,002001,0020012
5423,38.959503000000005,-77.07231,CONNECTICUT AVE NW + JOCELYN ST NW,"L1, L2, L2v1, L2v2",1002657,3004,3,001402,0014023
5424,38.959559000000006,-77.06751,NEBRASKA AVE NW + NEVADA AVE NW,"D31, D33, D34, M4, M4v2, W45",1002658,2004,2,001402,0014022
5425,38.959795,-77.072724,CONNECTICUT AVE NW + JOCELYN ST NW,"L1, L2, L2v2",1002659,1019,1,001100,0011001
5426,38.960085,-77.01983800000001,5TH ST NW + NICHOLSON ST NW,"62, 63",1002661,1016,1,001902,0019021
5427,38.960307,-77.0092,BLAIR RD NW + NICHOLSON ST NW,K2,1002662,2017,2,009505,0095052
5428,38.960265,-77.000058,RIGGS RD NE + NICHOLSON ST NE,"E4, R1, R2, R2v1",1002663,3004,3,009505,0095053
5429,38.960293,-77.019966,5TH ST NW + NICHOLSON ST NW,"62, 62v1, 63",1002664,1006,1,001901,0019011
5430,38.960507,-77.033337,14TH ST NW + NICHOLSON ST NW,"52, 52v3, 54, D34, E4, E4v2, S1, W45",1002667,1001,1,002001,0020011
5431,38.960698,-77.066344,NEBRASKA AVE NW + BROAD BRANCH RD NW,"D31, D33, D34, M4v1, W45",1002669,2003,2,001402,0014022
5432,38.960749,-76.999209,RIGGS RD NE + NICHOLSON ST NE,"R1, R2",1002670,1002,1,009507,0095071
5433,38.960772,-77.06647,NEBRASKA AVE NW + MILITARY RD NW,"D31, D33, D34, M4, M4v2, W45",1002671,2004,2,001402,0014022
5434,38.960878,-77.073103,CONNECTICUT AVE NW + MILITARY RD NW,"L1, L2, L2v1, L2v2",1002672,3002,3,001402,0014023
5435,38.961019,-77.009737,BLAIR RD NW + OGLETHORPE ST NW,K2,1002673,1014,1,001902,0019021
5436,38.961081,-77.057242,MILITARY RD NW + 28TH ST NW,"D31, D33, D34, E4, E4v2, W45",1002674,1015,1,001402,0014021
5437,38.96096,-77.064211,MILITARY RD NW + 32ND ST NW,"D31, D33, D34, M4v1, W45",1002675,2002,2,001402,0014022
5438,38.960961,-77.062344,MILITARY RD NW + 31ST ST NW,"D31, D33, D34, M4v1, W45",1002676,2000,2,001402,0014022
5439,38.960907,-77.055849,MILITARY RD NW + 27TH ST NW,"D31, D33, D34, E4, E4v1, W45",1002677,1002,1,001301,0013011
5440,38.960963,-77.05895699999999,MILITARY RD NW + 29TH ST NW,"D31, D33, D34, E4, E4v1, W45",1002678,2000,2,001402,0014022
5441,38.96114,-77.055996,MILITARY RD NW + 27TH ST NW,"D31, D33, D34, E4, E4v2, W45",1002679,1034,1,001500,0015001
5442,38.961095,-76.99891600000001,RIGGS RD NE + 6TH ST NE,"R1, R2, R2v1",1002680,3003,3,009505,0095053
5443,38.961086,-77.063751,MILITARY RD NW + 32ND ST NW,"D31, D33, D34, M4, M4v2, W45",1002681,1012,1,001402,0014021
5444,38.961228000000006,-77.019837,5TH ST NW + OGLETHORPE ST NW,"62, 63",1002683,1012,1,001902,0019021
5445,38.961262,-77.009681,BLAIR RD NW + OGLETHORPE ST NW,K2,1002684,2014,2,009505,0095052
5446,38.961197,-77.073543,CONNECTICUT AVE NW + MILITARY RD NW,"L1, L2, L2v2",1002685,1013,1,001100,0011001
5447,38.961351,-77.033333,14TH ST NW + MISSOURI AVE NW,"52, 52v3, 54, 59, D34, E4, E4v2, S1, W45",1002686,1001,1,002001,0020011
5448,38.961252,-77.033524,MISSOURI AVE NW + 14TH ST NW SOUTHBOUND,"52, 54, 59, D34, E4, E4v1, W45",1002687,2004,2,002001,0020012
5449,38.961171,-77.06102800000001,30TH PL NW + MILITARY RD NW,"E4, E4v1, M4, M4v2",1002688,1008,1,001402,0014021
5450,38.96158,-77.053209,MILITARY RD NW + OREGON AVE,"D31, D33, D34, E4, E4v2, W45",1002689,1034,1,001500,0015001
5451,38.961462,-77.019964,5TH ST NW + OGLETHORPE ST NW,"62, 62v1, 63",1002690,1005,1,001901,0019011
5452,38.961551,-77.028097,GEORGIA AVE NW + ROCK CREEK FORD RD NW,"70, 79",1002691,2013,2,001804,0018042
5453,38.961788,-77.005504,NEW HAMPSHIRE AVE NE + ONEIDA ST NE,"K6, K6v1",1002692,2016,2,009505,0095052
5454,38.961855,-77.005258,NEW HAMPSHIRE AVE NE + ONEIDA ST NE,K6,1002693,1009,1,009505,0095051
5455,38.962215,-77.07414200000001,CONNECTICUT AVE NW + LEGATION ST NW,"L1, L2, L2v2",1002694,1010,1,001100,0011001
5456,38.962305,-77.035989,MISSOURI AVE NW + 16TH ST NW,"D34, E4, E4v1, W45",1002695,2004,2,002001,0020012
5457,38.962444,-77.036688,MISSOURI AVE NW + 16TH ST NW,"D33, D34, E4, E4v1, W45",1002696,2001,2,002001,0020012
5458,38.962496,-77.00496600000001,NEW HAMPSHIRE AVE NE + PEABODY ST NE,"K6, K6v1",1002697,2015,2,009505,0095052
5459,38.962571999999994,-77.004729,NEW HAMPSHIRE AVE NE + PEABODY ST NE,K6,1002698,1006,1,009505,0095051
5460,38.962562,-77.010458,KANSAS AVE NW + BLAIR RD NW,K2,1002699,2014,2,009505,0095052
5461,38.962567,-77.019837,5TH ST NW + PEABODY ST NW,"62, 63",1002700,1005,1,001902,0019021
5462,38.962812,-77.019972,5TH ST NW + PEABODY ST NW,"62, 62v1, 63",1002701,2008,2,001901,0019012
5463,38.962975,-77.074322,CONNECTICUT AVE NW + LIVINGSTON ST NW,"L1, L2, L2v1, L2v2",1002702,1013,1,001401,0014011
5464,38.962952,-77.010391,KANSAS AVE NW + PEABODY ST NW,K2,1002703,2018,2,001902,0019022
5465,38.962986,-77.061599,30TH PL NW + LEGATION ST NW,"E4, E4v2, M4v1",1002704,1007,1,001402,0014021
5466,38.962983,-77.082808,WESTERN AVE NW + LIVINGSTON ST NW,"E4, E4v1, E6, L2v2, L8",1002705,2002,2,001100,0011002
5467,38.963028,-77.037722,MILITARY RD NW + 16TH ST NW,"D33, D34, E4, E4v2, W45",1002706,1015,1,001803,0018031
5468,38.963145000000004,-77.061863,30TH PL NW + LEGATION ST NW,"E4, E4v1, M4, M4v2",1002707,1009,1,001402,0014021
5469,38.963242,-77.074742,CONNECTICUT AVE NW + LIVINGSTON ST NW,"L1, L2, L2v2",1002708,1009,1,001100,0011001
5470,38.963339000000005,-77.082605,WESTERN AVE NW + LIVINGSTON ST NW,"E4, E4v2, E6, L2v2, L8",1002709,1000,1,705602,7056021
5471,38.963602,-77.02770500000001,GEORGIA AVE NW + QUACKENBOS ST NW,70,1002710,2011,2,001901,0019012
5472,38.963584999999995,-77.004159,NEW HAMPSHIRE AVE NE + QUACKENBOS ST NE,"K6, K6v1",1002711,2010,2,009505,0095052
5473,38.963645,-77.003925,NEW HAMPSHIRE AVE NE + QUACKENBOS ST NE,K6,1002712,1005,1,009505,0095051
5474,38.963809000000005,-77.03331800000001,14TH ST NW + FORT STEVENS DR NW,"52, 52v3, 54, 59",1002713,3004,3,001804,0018043
5475,38.963893,-77.027912,GEORGIA AVE NW + QUACKENBOS ST NW,70,1002714,2011,2,001804,0018042
5476,38.964182,-77.033514,14TH ST NW + FORT STEVENS DR NW,"52, 54, 59",1002715,2003,2,001803,0018032
5477,38.964324,-77.01983800000001,5TH ST NW + QUINTANA PL NW,"62, 63",1002716,2017,2,001902,0019022
5478,38.964659000000005,-77.062832,30TH PL NW + NEBRASKA AVE NW,"E4, E4v2, M4v1",1002718,1002,1,001402,0014021
5479,38.96448,-77.062855,30TH PL NW + NEBRASKA AVE NW,"E4, E4v1, M4, M4v2",1002719,1009,1,001402,0014021
5480,38.964735,-77.075349,CONNECTICUT AVE NW + MCKINLEY ST NW,"L1, L2, L2v1, L2v2",1002721,2019,2,001401,0014012
5481,38.964756,-77.080536,WESTERN AVE NW + 41ST ST NW,"E4, E4v1, E6, L2v2, L8",1002722,2000,2,001100,0011002
5482,38.964815,-77.00326899999999,NEW HAMPSHIRE AVE NE + RITTENHOUSE ST NE,"K6, K6v1",1002723,2010,2,009505,0095052
5483,38.964921999999994,-77.008701,KANSAS AVE NE + CHILLUM PL NE,K2,1002724,2012,2,009505,0095052
5484,38.964962,-77.06375600000001,MCKINLEY ST NW + 32ND ST NW,"E4, E4v2",1002725,1001,1,001401,0014011
5485,38.964957,-77.066255,MCKINLEY ST NW + 33RD ST NW,"E4, E4v2",1002726,1002,1,001401,0014011
5486,38.964863,-77.0773,MCKINLEY ST NW + 39TH ST NW,"E4, E4v1, E6",1002728,1006,1,001100,0011001
5487,38.964866,-77.06410100000001,MCKINLEY ST NW + 32ND ST NW,"E4, E4v1",1002729,1005,1,001401,0014011
5488,38.964872,-77.066576,MCKINLEY ST NW + 33RD ST NW,"E4, E4v1",1002732,1004,1,001401,0014011
5489,38.964866,-77.067695,MCKINLEY ST NW + BROAD BRANCH RD NW,"E4, E4v1",1002733,1004,1,001401,0014011
5490,38.964869,-77.070411,MCKINLEY ST NW + NEVADA AVE NW,"E4, E4v1, E6",1002734,2018,2,001401,0014012
5491,38.96496,-77.079882,MCKINLEY ST NW + WESTERN AVE NW,"E4, E4v2, E6",1002736,1001,1,001100,0011001
5492,38.964964,-77.077545,MCKINLEY ST NW + 39TH ST NW,"E4, E4v2, E6",1002737,1003,1,001100,0011001
5493,38.964965,-77.069941,MCKINLEY ST NW + NEVADA AVE NW,"E4, E4v2, E6",1002738,2016,2,001401,0014012
5494,38.964962,-77.071353,MCKINLEY ST NW + CHEVY CHASE PKY NW,"E4, E4v2, E6",1002739,2013,2,001401,0014012
5495,38.964971000000006,-77.076264,MCKINLEY ST NW + CONNECTICUT AVE NW,"E4, E4v2, E6",1002740,1004,1,001100,0011001
5496,38.965066,-77.075797,CONNECTICUT AVE NW + MCKINLEY ST NW,"L1, L2, L2v2",1002743,1004,1,001100,0011001
5497,38.965090999999994,-77.019964,5TH ST NW + RITTENHOUSE ST NW,"62, 62v1, 63",1002744,3012,3,001901,0019013
5498,38.965164,-77.027807,GEORGIA AVE NW + RITTENHOUSE ST NW,70,1002745,2007,2,001804,0018042
5499,38.965083,-77.06815300000001,BROAD BRANCH RD NW + MCKINLEY ST NW,E6,1002746,2016,2,001401,0014012
5500,38.965162,-77.001988,EASTERN AVE NE + RITTENHOUSE ST NE,"K9, K9v1",1002747,1000,1,009505,0095051
5501,38.965272,-77.027569,GEORGIA AVE NW + RITTENHOUSE ST NW,70,1002748,3004,3,001901,0019013
5502,38.965426,-77.00197,EASTERN AVE NE + NEW HAMPSHIRE AVE,"F1, F2, F2v2",1002749,2023,2,805201,8052012
5503,38.966003,-77.033321,14TH ST NW + SHERIDAN ST NW,"52, 52v3, 54",1002750,3001,3,001804,0018043
5504,38.966194,-77.009126,N CAPITOL ST NE + SHERIDAN ST NW,K2,1002751,2017,2,001702,0017022
